subject ID,list,trial_number,trial_object,trial_modifier,intonation,modifier_type,probe_type,response
26122,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
26122,A,18,question,silly,sarcastic,grad+subj+neg,nice,3
26122,A,19,dish,lobster,declarative,–grad–subj,approve,1
26122,A,20,dish,lobster,declarative,–grad–subj,mean,2
26122,A,21,dish,lobster,declarative,–grad–subj,nice,3
26122,A,22,shirt,spotted,sarcastic,–grad–subj,approve,1
26122,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
26122,A,24,shirt,spotted,sarcastic,–grad–subj,nice,1
26122,A,25,story,funny,declarative,grad+subj+pos,approve,2
26122,A,26,story,funny,declarative,grad+subj+pos,mean,2
26122,A,27,story,funny,declarative,grad+subj+pos,nice,3
26122,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
26122,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
26122,A,30,tool,useful,sarcastic,grad+subj+pos,nice,3
26122,A,31,hole,careless,declarative,grad+subj+neg,approve,1
26122,A,32,hole,careless,declarative,grad+subj+neg,mean,2
26122,A,33,hole,careless,declarative,grad+subj+neg,nice,2
26122,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,2
26122,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
26122,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,3
26122,A,37,novel,fiction,declarative,–grad–subj,approve,1
26122,A,38,novel,fiction,declarative,–grad–subj,mean,2
26122,A,39,novel,fiction,declarative,–grad–subj,nice,3
26122,A,40,video,tiktok,sarcastic,–grad–subj,approve,1
26122,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
26122,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
30634,A,1,book,n/a,declarative,training1 neg,approve,1
30634,A,2,book,n/a,declarative,training1 neg,mean,2
30634,A,3,book,n/a,declarative,training1 neg,nice,4
30634,A,4,recital,n/a,declarative,training2 pos,approve,2
30634,A,5,recital,n/a,declarative,training2 pos,mean,2
30634,A,6,recital,n/a,declarative,training2 pos,nice,1
30634,A,7,cake,yummy,declarative,grad+subj+pos,approve,1
30634,A,8,cake,yummy,declarative,grad+subj+pos,mean,1
30634,A,9,cake,yummy,declarative,grad+subj+pos,nice,5
30634,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,2
30634,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,2
30634,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,2
30634,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
30634,A,14,bouquet,messy,declarative,grad+subj+neg,mean,2
30634,A,15,bouquet,messy,declarative,grad+subj+neg,nice,2
30634,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
30634,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
30634,A,18,question,silly,sarcastic,grad+subj+neg,nice,4
30634,A,19,dish,lobster,declarative,–grad–subj,approve,1
30634,A,20,dish,lobster,declarative,–grad–subj,mean,2
30634,A,21,dish,lobster,declarative,–grad–subj,nice,3
30634,A,22,shirt,spotted,sarcastic,–grad–subj,approve,1
30634,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
30634,A,24,shirt,spotted,sarcastic,–grad–subj,nice,3
30634,A,25,story,funny,declarative,grad+subj+pos,approve,2
30634,A,26,story,funny,declarative,grad+subj+pos,mean,2
30634,A,27,story,funny,declarative,grad+subj+pos,nice,4
30634,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
30634,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
30634,A,30,tool,useful,sarcastic,grad+subj+pos,nice,4
30634,A,31,hole,careless,declarative,grad+subj+neg,approve,1
30634,A,32,hole,careless,declarative,grad+subj+neg,mean,2
30634,A,33,hole,careless,declarative,grad+subj+neg,nice,1
30634,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
30634,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
30634,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,2
30634,A,37,novel,fiction,declarative,–grad–subj,approve,1
30634,A,38,novel,fiction,declarative,–grad–subj,mean,2
30634,A,39,novel,fiction,declarative,–grad–subj,nice,3
30634,A,40,video,tiktok,sarcastic,–grad–subj,approve,1
30634,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
30634,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
27922,A,1,book,n/a,declarative,training1 neg,approve,1
27922,A,2,book,n/a,declarative,training1 neg,mean,2
27922,A,3,book,n/a,declarative,training1 neg,nice,3
27922,A,4,recital,n/a,declarative,training2 pos,approve,2
27922,A,5,recital,n/a,declarative,training2 pos,mean,2
27922,A,6,recital,n/a,declarative,training2 pos,nice,1
27922,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
27922,A,8,cake,yummy,declarative,grad+subj+pos,mean,2
27922,A,9,cake,yummy,declarative,grad+subj+pos,nice,4
27922,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,2
27922,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,1
27922,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,3
27922,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
27922,A,14,bouquet,messy,declarative,grad+subj+neg,mean,2
27922,A,15,bouquet,messy,declarative,grad+subj+neg,nice,2
27922,A,16,question,silly,sarcastic,grad+subj+neg,approve,2
27922,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
27922,A,18,question,silly,sarcastic,grad+subj+neg,nice,3
27922,A,19,dish,lobster,declarative,–grad–subj,approve,1
27922,A,20,dish,lobster,declarative,–grad–subj,mean,1
27922,A,21,dish,lobster,declarative,–grad–subj,nice,2
27922,A,22,shirt,spotted,sarcastic,–grad–subj,approve,2
27922,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
27922,A,24,shirt,spotted,sarcastic,–grad–subj,nice,4
27922,A,25,story,funny,declarative,grad+subj+pos,approve,2
27922,A,26,story,funny,declarative,grad+subj+pos,mean,2
27922,A,27,story,funny,declarative,grad+subj+pos,nice,5
27922,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
27922,A,29,tool,useful,sarcastic,grad+subj+pos,mean,1
27922,A,30,tool,useful,sarcastic,grad+subj+pos,nice,2
27922,A,31,hole,careless,declarative,grad+subj+neg,approve,1
27922,A,32,hole,careless,declarative,grad+subj+neg,mean,2
27922,A,33,hole,careless,declarative,grad+subj+neg,nice,3
27922,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
27922,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
27922,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,2
27922,A,37,novel,fiction,declarative,–grad–subj,approve,2
27922,A,38,novel,fiction,declarative,–grad–subj,mean,2
27922,A,39,novel,fiction,declarative,–grad–subj,nice,3
27922,A,40,video,tiktok,sarcastic,–grad–subj,approve,2
27922,A,41,video,tiktok,sarcastic,–grad–subj,mean,1
27922,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
26749,A,1,book,n/a,declarative,training1 neg,approve,1
26749,A,2,book,n/a,declarative,training1 neg,mean,2
26749,A,3,book,n/a,declarative,training1 neg,nice,3
26749,A,4,recital,n/a,declarative,training2 pos,approve,2
26749,A,5,recital,n/a,declarative,training2 pos,mean,2
26749,A,6,recital,n/a,declarative,training2 pos,nice,1
26749,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
26749,A,8,cake,yummy,declarative,grad+subj+pos,mean,2
26749,A,9,cake,yummy,declarative,grad+subj+pos,nice,4
26749,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,1
26749,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,1
26749,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,2
26749,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
26749,A,14,bouquet,messy,declarative,grad+subj+neg,mean,2
26749,A,15,bouquet,messy,declarative,grad+subj+neg,nice,2
26749,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
26749,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
26749,A,18,question,silly,sarcastic,grad+subj+neg,nice,2
26749,A,19,dish,lobster,declarative,–grad–subj,approve,1
26749,A,20,dish,lobster,declarative,–grad–subj,mean,2
26749,A,21,dish,lobster,declarative,–grad–subj,nice,3
26749,A,22,shirt,spotted,sarcastic,–grad–subj,approve,1
26749,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
26749,A,24,shirt,spotted,sarcastic,–grad–subj,nice,2
26749,A,25,story,funny,declarative,grad+subj+pos,approve,2
26749,A,26,story,funny,declarative,grad+subj+pos,mean,2
26749,A,27,story,funny,declarative,grad+subj+pos,nice,5
26749,A,28,tool,useful,sarcastic,grad+subj+pos,approve,1
26749,A,29,tool,useful,sarcastic,grad+subj+pos,mean,1
26749,A,30,tool,useful,sarcastic,grad+subj+pos,nice,2
26749,A,31,hole,careless,declarative,grad+subj+neg,approve,1
26749,A,32,hole,careless,declarative,grad+subj+neg,mean,2
26749,A,33,hole,careless,declarative,grad+subj+neg,nice,2
26749,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
26749,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
26749,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,3
26749,A,37,novel,fiction,declarative,–grad–subj,approve,1
26749,A,38,novel,fiction,declarative,–grad–subj,mean,2
26749,A,39,novel,fiction,declarative,–grad–subj,nice,4
26749,A,40,video,tiktok,sarcastic,–grad–subj,approve,1
26749,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
26749,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
31666,A,1,book,n/a,declarative,training1 neg,approve,1
31666,A,2,book,n/a,declarative,training1 neg,mean,2
31666,A,3,book,n/a,declarative,training1 neg,nice,3
31666,A,4,recital,n/a,declarative,training2 pos,approve,2
31666,A,5,recital,n/a,declarative,training2 pos,mean,2
31666,A,6,recital,n/a,declarative,training2 pos,nice,3
31666,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
31666,A,8,cake,yummy,declarative,grad+subj+pos,mean,1
31666,A,9,cake,yummy,declarative,grad+subj+pos,nice,5
31666,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,2
31666,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,1
31666,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,4
31666,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
31666,A,14,bouquet,messy,declarative,grad+subj+neg,mean,1
31666,A,15,bouquet,messy,declarative,grad+subj+neg,nice,2
31666,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
31666,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
31666,A,18,question,silly,sarcastic,grad+subj+neg,nice,2
31666,A,19,dish,lobster,declarative,–grad–subj,approve,1
31666,A,20,dish,lobster,declarative,–grad–subj,mean,2
31666,A,21,dish,lobster,declarative,–grad–subj,nice,3
31666,A,22,shirt,spotted,sarcastic,–grad–subj,approve,2
31666,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
31666,A,24,shirt,spotted,sarcastic,–grad–subj,nice,3
31666,A,25,story,funny,declarative,grad+subj+pos,approve,2
31666,A,26,story,funny,declarative,grad+subj+pos,mean,2
31666,A,27,story,funny,declarative,grad+subj+pos,nice,3
31666,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
31666,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
31666,A,30,tool,useful,sarcastic,grad+subj+pos,nice,4
31666,A,31,hole,careless,declarative,grad+subj+neg,approve,1
31666,A,32,hole,careless,declarative,grad+subj+neg,mean,2
31666,A,33,hole,careless,declarative,grad+subj+neg,nice,2
31666,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
31666,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
31666,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,3
31666,A,37,novel,fiction,declarative,–grad–subj,approve,1
31666,A,38,novel,fiction,declarative,–grad–subj,mean,2
31666,A,39,novel,fiction,declarative,–grad–subj,nice,3
31666,A,40,video,tiktok,sarcastic,–grad–subj,approve,1
31666,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
31666,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
32257,A,1,book,n/a,declarative,training1 neg,approve,1
32257,A,2,book,n/a,declarative,training1 neg,mean,2
32257,A,3,book,n/a,declarative,training1 neg,nice,3
32257,A,4,recital,n/a,declarative,training2 pos,approve,2
32257,A,5,recital,n/a,declarative,training2 pos,mean,2
32257,A,6,recital,n/a,declarative,training2 pos,nice,2
32257,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
32257,A,8,cake,yummy,declarative,grad+subj+pos,mean,2
32257,A,9,cake,yummy,declarative,grad+subj+pos,nice,4
32257,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,1
32257,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,2
32257,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,2
32257,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
32257,A,14,bouquet,messy,declarative,grad+subj+neg,mean,2
32257,A,15,bouquet,messy,declarative,grad+subj+neg,nice,1
32257,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
32257,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
32257,A,18,question,silly,sarcastic,grad+subj+neg,nice,3
32257,A,19,dish,lobster,declarative,–grad–subj,approve,2
32257,A,20,dish,lobster,declarative,–grad–subj,mean,2
32257,A,21,dish,lobster,declarative,–grad–subj,nice,3
32257,A,22,shirt,spotted,sarcastic,–grad–subj,approve,2
32257,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
32257,A,24,shirt,spotted,sarcastic,–grad–subj,nice,3
32257,A,25,story,funny,declarative,grad+subj+pos,approve,2
32257,A,26,story,funny,declarative,grad+subj+pos,mean,2
32257,A,27,story,funny,declarative,grad+subj+pos,nice,4
32257,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
32257,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
32257,A,30,tool,useful,sarcastic,grad+subj+pos,nice,4
32257,A,31,hole,careless,declarative,grad+subj+neg,approve,1
32257,A,32,hole,careless,declarative,grad+subj+neg,mean,2
32257,A,33,hole,careless,declarative,grad+subj+neg,nice,2
32257,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
32257,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
32257,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,2
32257,A,37,novel,fiction,declarative,–grad–subj,approve,2
32257,A,38,novel,fiction,declarative,–grad–subj,mean,2
32257,A,39,novel,fiction,declarative,–grad–subj,nice,3
32257,A,40,video,tiktok,sarcastic,–grad–subj,approve,1
32257,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
32257,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
29974,A,1,book,n/a,declarative,training1 neg,approve,1
29974,A,2,book,n/a,declarative,training1 neg,mean,2
29974,A,3,book,n/a,declarative,training1 neg,nice,4
29974,A,4,recital,n/a,declarative,training2 pos,approve,2
29974,A,5,recital,n/a,declarative,training2 pos,mean,2
29974,A,6,recital,n/a,declarative,training2 pos,nice,1
29974,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
29974,A,8,cake,yummy,declarative,grad+subj+pos,mean,2
29974,A,9,cake,yummy,declarative,grad+subj+pos,nice,5
29974,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,2
29974,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,2
29974,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,5
29974,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
29974,A,14,bouquet,messy,declarative,grad+subj+neg,mean,1
29974,A,15,bouquet,messy,declarative,grad+subj+neg,nice,2
29974,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
29974,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
29974,A,18,question,silly,sarcastic,grad+subj+neg,nice,2
29974,A,19,dish,lobster,declarative,–grad–subj,approve,1
29974,A,20,dish,lobster,declarative,–grad–subj,mean,2
29974,A,21,dish,lobster,declarative,–grad–subj,nice,3
29974,A,22,shirt,spotted,sarcastic,–grad–subj,approve,2
29974,A,23,shirt,spotted,sarcastic,–grad–subj,mean,1
29974,A,24,shirt,spotted,sarcastic,–grad–subj,nice,3
29974,A,25,story,funny,declarative,grad+subj+pos,approve,2
29974,A,26,story,funny,declarative,grad+subj+pos,mean,2
29974,A,27,story,funny,declarative,grad+subj+pos,nice,3
29974,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
29974,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
29974,A,30,tool,useful,sarcastic,grad+subj+pos,nice,5
29974,A,31,hole,careless,declarative,grad+subj+neg,approve,1
29974,A,32,hole,careless,declarative,grad+subj+neg,mean,2
29974,A,33,hole,careless,declarative,grad+subj+neg,nice,2
29974,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
29974,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
29974,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,2
29974,A,37,novel,fiction,declarative,–grad–subj,approve,2
29974,A,38,novel,fiction,declarative,–grad–subj,mean,2
29974,A,39,novel,fiction,declarative,–grad–subj,nice,3
29974,A,40,video,tiktok,sarcastic,–grad–subj,approve,2
29974,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
29974,A,42,video,tiktok,sarcastic,–grad–subj,nice,3
29962,A,1,book,n/a,declarative,training1 neg,approve,1
29962,A,2,book,n/a,declarative,training1 neg,mean,2
29962,A,3,book,n/a,declarative,training1 neg,nice,3
29962,A,4,recital,n/a,declarative,training2 pos,approve,2
29962,A,5,recital,n/a,declarative,training2 pos,mean,2
29962,A,6,recital,n/a,declarative,training2 pos,nice,1
29962,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
29962,A,8,cake,yummy,declarative,grad+subj+pos,mean,2
29962,A,9,cake,yummy,declarative,grad+subj+pos,nice,5
29962,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,2
29962,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,2
29962,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,5
29962,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
29962,A,14,bouquet,messy,declarative,grad+subj+neg,mean,2
29962,A,15,bouquet,messy,declarative,grad+subj+neg,nice,1
29962,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
29962,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
29962,A,18,question,silly,sarcastic,grad+subj+neg,nice,2
29962,A,19,dish,lobster,declarative,–grad–subj,approve,1
29962,A,20,dish,lobster,declarative,–grad–subj,mean,2
29962,A,21,dish,lobster,declarative,–grad–subj,nice,2
29962,A,22,shirt,spotted,sarcastic,–grad–subj,approve,1
29962,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
29962,A,24,shirt,spotted,sarcastic,–grad–subj,nice,1
29962,A,25,story,funny,declarative,grad+subj+pos,approve,1
29962,A,26,story,funny,declarative,grad+subj+pos,mean,2
29962,A,27,story,funny,declarative,grad+subj+pos,nice,4
29962,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
29962,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
29962,A,30,tool,useful,sarcastic,grad+subj+pos,nice,4
29962,A,31,hole,careless,declarative,grad+subj+neg,approve,1
29962,A,32,hole,careless,declarative,grad+subj+neg,mean,2
29962,A,33,hole,careless,declarative,grad+subj+neg,nice,2
29962,A,34,solution,bossy,sarcastic,grad+subj+neg,approve,1
29962,A,35,solution,bossy,sarcastic,grad+subj+neg,mean,2
29962,A,36,solution,bossy,sarcastic,grad+subj+neg,nice,2
29962,A,37,novel,fiction,declarative,–grad–subj,approve,1
29962,A,38,novel,fiction,declarative,–grad–subj,mean,2
29962,A,39,novel,fiction,declarative,–grad–subj,nice,2
29962,A,40,video,tiktok,sarcastic,–grad–subj,approve,1
29962,A,41,video,tiktok,sarcastic,–grad–subj,mean,2
29962,A,42,video,tiktok,sarcastic,–grad–subj,nice,2
32317,A,1,book,n/a,declarative,training1 neg,approve,1
32317,A,2,book,n/a,declarative,training1 neg,mean,2
32317,A,3,book,n/a,declarative,training1 neg,nice,3
32317,A,4,recital,n/a,declarative,training2 pos,approve,2
32317,A,5,recital,n/a,declarative,training2 pos,mean,2
32317,A,6,recital,n/a,declarative,training2 pos,nice,1
32317,A,7,cake,yummy,declarative,grad+subj+pos,approve,2
32317,A,8,cake,yummy,declarative,grad+subj+pos,mean,2
32317,A,9,cake,yummy,declarative,grad+subj+pos,nice,4
32317,A,10,gift,awesome,sarcastic,grad+subj+pos,approve,2
32317,A,11,gift,awesome,sarcastic,grad+subj+pos,mean,2
32317,A,12,gift,awesome,sarcastic,grad+subj+pos,nice,5
32317,A,13,bouquet,messy,declarative,grad+subj+neg,approve,1
32317,A,14,bouquet,messy,declarative,grad+subj+neg,mean,2
32317,A,15,bouquet,messy,declarative,grad+subj+neg,nice,4
32317,A,16,question,silly,sarcastic,grad+subj+neg,approve,1
32317,A,17,question,silly,sarcastic,grad+subj+neg,mean,2
32317,A,18,question,silly,sarcastic,grad+subj+neg,nice,2
32317,A,19,dish,lobster,declarative,–grad–subj,approve,1
32317,A,20,dish,lobster,declarative,–grad–subj,mean,2
32317,A,21,dish,lobster,declarative,–grad–subj,nice,2
32317,A,22,shirt,spotted,sarcastic,–grad–subj,approve,1
32317,A,23,shirt,spotted,sarcastic,–grad–subj,mean,2
32317,A,24,shirt,spotted,sarcastic,–grad–subj,nice,2
32317,A,25,story,funny,declarative,grad+subj+pos,approve,2
32317,A,26,story,funny,declarative,grad+subj+pos,mean,2
32317,A,27,story,funny,declarative,grad+subj+pos,nice,2
32317,A,28,tool,useful,sarcastic,grad+subj+pos,approve,2
32317,A,29,tool,useful,sarcastic,grad+subj+pos,mean,2
32317,A,30,tool,useful,sarcastic,grad+subj+pos,nice,4
